cytokine,ID,sex,group,day,value,LOD,fold_change_baseline,NHP,virus
MIP.1B,NV259,F,Control,-7,64.19,32.55,1,Cyno,Dengue virus
MIP.1B,SB395,F,10 Mosquitos,-7,94.7,32.55,1,Cyno,Dengue virus
MIP.1B,UG253A,M,Control,-7,32.55,32.55,1,Cyno,Dengue virus
MIP.1B,NV289,M,Control,-7,390.42,32.55,1,Cyno,Dengue virus
MIP.1B,FR840,F,10 Mosquitos,-7,32.55,32.55,1,Cyno,Dengue virus
MIP.1B,BC407,F,1 Mosquito,-7,74.36,32.55,1,Cyno,Dengue virus
MIP.1B,UG171,F,Control,-7,81.43,32.55,1,Cyno,Dengue virus
MIP.1B,BC167,F,10 Mosquitos,-7,97.55,32.55,1,Cyno,Dengue virus
RANTES,FR469A,M,1 Mosquito,-7,4088.04,9.09,1,Cyno,Dengue virus
RANTES,SB393,M,1 Mosquito,-7,5949.83,9.09,1,Cyno,Dengue virus
RANTES,UG253A,M,Control,-7,3731.91,9.09,1,Cyno,Dengue virus
RANTES,NV289,M,Control,-7,3492.46,9.09,1,Cyno,Dengue virus
RANTES,BC407,F,1 Mosquito,-7,2747.39,9.09,1,Cyno,Dengue virus
RANTES,UG171,F,Control,-7,3252.36,9.09,1,Cyno,Dengue virus
RANTES,BC116A,M,10 Mosquitos,-7,4421.03,9.09,1,Cyno,Dengue virus
RANTES,CP60,F,1 Mosquito,-7,3897.5,9.09,1,Cyno,Dengue virus
RANTES,NV259,F,Control,-7,3273.03,9.09,1,Cyno,Dengue virus
RANTES,FR423A,M,10 Mosquitos,-7,3438.58,9.09,1,Cyno,Dengue virus
RANTES,BC167,F,10 Mosquitos,-7,5492.69,9.09,1,Cyno,Dengue virus
RANTES,FR840,F,10 Mosquitos,-7,2363.69,9.09,1,Cyno,Dengue virus
RANTES,SB395,F,10 Mosquitos,-7,3863.59,9.09,1,Cyno,Dengue virus
TGFbeta,SB395,F,10 Mosquitos,-7,139.32,3.3,1,Cyno,Dengue virus
TGFbeta,FR840,F,10 Mosquitos,-7,68.19,3.3,1,Cyno,Dengue virus
TGFbeta,FR469A,M,1 Mosquito,-7,251.98,3.3,1,Cyno,Dengue virus
TGFbeta,BC167,F,10 Mosquitos,-7,136.38,3.3,1,Cyno,Dengue virus
TGFbeta,SB393,M,1 Mosquito,-7,61.37,3.3,1,Cyno,Dengue virus
TGFbeta,NV259,F,Control,-7,98.31,3.3,1,Cyno,Dengue virus
TGFbeta,UG253A,M,Control,-7,81.94,3.3,1,Cyno,Dengue virus
TGFbeta,NV289,M,Control,-7,74.51,3.3,1,Cyno,Dengue virus
TGFbeta,BC407,F,1 Mosquito,-7,157.94,3.3,1,Cyno,Dengue virus
TGFbeta,UG171,F,Control,-7,83.08,3.3,1,Cyno,Dengue virus
TGFbeta,CP60,F,1 Mosquito,-7,132.34,3.3,1,Cyno,Dengue virus
TGFbeta,BC116A,M,10 Mosquitos,-7,41.09,3.3,1,Cyno,Dengue virus
TGFbeta,FR423A,M,10 Mosquitos,-7,89.06,3.3,1,Cyno,Dengue virus
TNF.alpha,UG253A,M,Control,-7,14.2,14.2,NA,Cyno,Dengue virus
TNF.alpha,NV289,M,Control,-7,17.06,14.2,1,Cyno,Dengue virus
TNF.alpha,BC407,F,1 Mosquito,-7,14.2,14.2,NA,Cyno,Dengue virus
TNF.alpha,UG171,F,Control,-7,14.2,14.2,NA,Cyno,Dengue virus
TNF.alpha,FR469A,M,1 Mosquito,-7,14.2,14.2,NA,Cyno,Dengue virus
TNF.alpha,CP60,F,1 Mosquito,-7,17.82,14.2,1,Cyno,Dengue virus
TNF.alpha,NV259,F,Control,-7,14.2,14.2,1,Cyno,Dengue virus
TNF.alpha,FR423A,M,10 Mosquitos,-7,14.2,14.2,NA,Cyno,Dengue virus
TNF.alpha,SB393,M,1 Mosquito,-7,16.19,14.2,1,Cyno,Dengue virus
TNF.alpha,BC116A,M,10 Mosquitos,-7,14.57,14.2,1,Cyno,Dengue virus
TNF.alpha,BC167,F,10 Mosquitos,-7,14.2,14.2,NA,Cyno,Dengue virus
TNF.alpha,SB395,F,10 Mosquitos,-7,14.2,14.2,NA,Cyno,Dengue virus
TNF.alpha,FR840,F,10 Mosquitos,-7,14.2,14.2,NA,Cyno,Dengue virus
VEGF,NV289,M,Control,-7,1.35,1.35,NA,Cyno,Dengue virus
VEGF,UG171,F,Control,-7,1.35,1.35,NA,Cyno,Dengue virus
VEGF,FR469A,M,1 Mosquito,-7,1.35,1.35,NA,Cyno,Dengue virus
VEGF,BC116A,M,10 Mosquitos,-7,1.35,1.35,NA,Cyno,Dengue virus
VEGF,BC167,F,10 Mosquitos,-7,1.35,1.35,NA,Cyno,Dengue virus
VEGF,SB393,M,1 Mosquito,-7,1.35,1.35,NA,Cyno,Dengue virus
VEGF,CP60,F,1 Mosquito,-7,1.35,1.35,NA,Cyno,Dengue virus
VEGF,NV259,F,Control,-7,1.35,1.35,NA,Cyno,Dengue virus
VEGF,UG253A,M,Control,-7,1.35,1.35,NA,Cyno,Dengue virus
VEGF,FR423A,M,10 Mosquitos,-7,1.35,1.35,1,Cyno,Dengue virus
VEGF,BC407,F,1 Mosquito,-7,1.35,1.35,NA,Cyno,Dengue virus
VEGF,SB395,F,10 Mosquitos,-7,1.35,1.35,NA,Cyno,Dengue virus
VEGF,FR840,F,10 Mosquitos,-7,1.35,1.35,NA,Cyno,Dengue virus
EGF,FR840,F,10 Mosquitos,1,46.3,3.41,1.05251193453058,Cyno,Dengue virus
EGF,BC116A,M,10 Mosquitos,1,70.03,3.41,2.49039829302987,Cyno,Dengue virus
EGF,CP60,F,1 Mosquito,1,130.49,3.41,1.52834387444366,Cyno,Dengue virus
EGF,BC167,F,10 Mosquitos,1,80.66,3.41,1.07332002661344,Cyno,Dengue virus
EGF,SB393,M,1 Mosquito,1,125.89,3.41,1.45185099757813,Cyno,Dengue virus
EGF,FR423A,M,10 Mosquitos,1,100.64,3.41,1.12396694214876,Cyno,Dengue virus
EGF,SB395,F,10 Mosquitos,1,59.82,3.41,0.517697966248377,Cyno,Dengue virus
EGF,NV289,M,Control,1,108.64,3.41,1.45182413470533,Cyno,Dengue virus
EGF,FR469A,M,1 Mosquito,1,130.79,3.41,0.852274208262739,Cyno,Dengue virus
EGF,UG171,F,Control,1,116.9,3.41,1.02678963548529,Cyno,Dengue virus
EGF,UG253A,M,Control,1,110.81,3.41,1.61342457775189,Cyno,Dengue virus
EGF,NV259,F,Control,1,129.66,3.41,1.11315247252747,Cyno,Dengue virus
EGF,BC407,F,1 Mosquito,1,59.72,3.41,1.59935725763257,Cyno,Dengue virus
Eotaxin,BC116A,M,10 Mosquitos,1,64.07,2.64,0.565539765204343,Cyno,Dengue virus
Eotaxin,FR423A,M,10 Mosquitos,1,135.28,2.64,0.615973044349331,Cyno,Dengue virus
Eotaxin,CP60,F,1 Mosquito,1,164.91,2.64,0.986421820791961,Cyno,Dengue virus
Eotaxin,FR840,F,10 Mosquitos,1,123.66,2.64,0.465324553151458,Cyno,Dengue virus
Eotaxin,SB395,F,10 Mosquitos,1,87.06,2.64,0.382883279092268,Cyno,Dengue virus
Eotaxin,BC167,F,10 Mosquitos,1,131.51,2.64,0.56109736325625,Cyno,Dengue virus
Eotaxin,SB393,M,1 Mosquito,1,266.59,2.64,1.0714601503155,Cyno,Dengue virus
Eotaxin,FR469A,M,1 Mosquito,1,198.72,2.64,0.899104153470274,Cyno,Dengue virus
Eotaxin,UG253A,M,Control,1,112.89,2.64,0.800695084757784,Cyno,Dengue virus
Eotaxin,BC407,F,1 Mosquito,1,210.66,2.64,0.409987933517574,Cyno,Dengue virus
Eotaxin,NV259,F,Control,1,155.42,2.64,0.571775439629166,Cyno,Dengue virus
Eotaxin,NV289,M,Control,1,219.46,2.64,0.921829713949679,Cyno,Dengue virus
Eotaxin,UG171,F,Control,1,71.16,2.64,0.362635682617337,Cyno,Dengue virus
G.CSF,SB393,M,1 Mosquito,1,138.97,113.59,1.22343516154591,Cyno,Dengue virus
G.CSF,CP60,F,1 Mosquito,1,214.48,113.59,1.24422786866226,Cyno,Dengue virus
G.CSF,NV259,F,Control,1,146.82,113.59,1.25006385696041,Cyno,Dengue virus
G.CSF,FR469A,M,1 Mosquito,1,201.23,113.59,0.976086534730306,Cyno,Dengue virus
G.CSF,BC116A,M,10 Mosquitos,1,113.59,113.59,NA,Cyno,Dengue virus
G.CSF,FR840,F,10 Mosquitos,1,113.59,113.59,NA,Cyno,Dengue virus
G.CSF,SB395,F,10 Mosquitos,1,113.59,113.59,0.943125207572235,Cyno,Dengue virus
G.CSF,UG171,F,Control,1,1357.74,113.59,9.69745018212985,Cyno,Dengue virus
G.CSF,UG253A,M,Control,1,113.59,113.59,0.096929719766529,Cyno,Dengue virus
G.CSF,BC167,F,10 Mosquitos,1,113.59,113.59,1,Cyno,Dengue virus
G.CSF,FR423A,M,10 Mosquitos,1,178.88,113.59,1.02881463162133,Cyno,Dengue virus
G.CSF,NV289,M,Control,1,113.59,113.59,NA,Cyno,Dengue virus
G.CSF,BC407,F,1 Mosquito,1,113.59,113.59,NA,Cyno,Dengue virus
GM.CSF,CP60,F,1 Mosquito,1,12.88,12.88,NA,Cyno,Dengue virus
GM.CSF,BC116A,M,10 Mosquitos,1,13.94,12.88,1.08229813664596,Cyno,Dengue virus
GM.CSF,FR423A,M,10 Mosquitos,1,12.88,12.88,NA,Cyno,Dengue virus
GM.CSF,BC167,F,10 Mosquitos,1,12.88,12.88,NA,Cyno,Dengue virus
GM.CSF,FR840,F,10 Mosquitos,1,12.88,12.88,NA,Cyno,Dengue virus
GM.CSF,SB395,F,10 Mosquitos,1,12.88,12.88,NA,Cyno,Dengue virus
GM.CSF,SB393,M,1 Mosquito,1,15.39,12.88,1.07622377622378,Cyno,Dengue virus
GM.CSF,FR469A,M,1 Mosquito,1,12.88,12.88,1,Cyno,Dengue virus
GM.CSF,NV259,F,Control,1,12.88,12.88,1,Cyno,Dengue virus
GM.CSF,NV289,M,Control,1,19.59,12.88,1.21450712957223,Cyno,Dengue virus
GM.CSF,UG171,F,Control,1,12.88,12.88,NA,Cyno,Dengue virus
GM.CSF,UG253A,M,Control,1,12.88,12.88,NA,Cyno,Dengue virus
GM.CSF,BC407,F,1 Mosquito,1,46.93,12.88,0.537818015127206,Cyno,Dengue virus
HGF,FR469A,M,1 Mosquito,1,877.65,74.94,0.887815487329928,Cyno,Dengue virus
HGF,SB393,M,1 Mosquito,1,1203.77,74.94,1.20352929414117,Cyno,Dengue virus
HGF,CP60,F,1 Mosquito,1,1892.8,74.94,1.21890435129792,Cyno,Dengue virus
HGF,FR840,F,10 Mosquitos,1,213.67,74.94,1.05505629073672,Cyno,Dengue virus
HGF,UG253A,M,Control,1,906.35,74.94,0.102355642236906,Cyno,Dengue virus
HGF,BC116A,M,10 Mosquitos,1,351.72,74.94,3.98188610890977,Cyno,Dengue virus
HGF,BC167,F,10 Mosquitos,1,743.03,74.94,2.27094348849292,Cyno,Dengue virus
HGF,BC407,F,1 Mosquito,1,1227.96,74.94,0.490127285572306,Cyno,Dengue virus
HGF,FR423A,M,10 Mosquitos,1,716.26,74.94,1.05054268113816,Cyno,Dengue virus
HGF,SB395,F,10 Mosquitos,1,409.01,74.94,0.382935894915223,Cyno,Dengue virus
HGF,NV259,F,Control,1,879.8,74.94,1.08147310453339,Cyno,Dengue virus
HGF,NV289,M,Control,1,651.72,74.94,1.24614237365915,Cyno,Dengue virus
HGF,UG171,F,Control,1,9342.52,74.94,13.4304936603318,Cyno,Dengue virus
I.TAC,CP60,F,1 Mosquito,1,122.58,32.66,1.03705583756345,Cyno,Dengue virus
I.TAC,BC116A,M,10 Mosquitos,1,157.2,32.66,0.981395929579223,Cyno,Dengue virus
I.TAC,FR840,F,10 Mosquitos,1,178.82,32.66,0.919808651818322,Cyno,Dengue virus
I.TAC,FR469A,M,1 Mosquito,1,122.96,32.66,0.717093369102467,Cyno,Dengue virus
I.TAC,FR423A,M,10 Mosquitos,1,130.85,32.66,0.272280833177269,Cyno,Dengue virus
I.TAC,BC167,F,10 Mosquitos,1,93.84,32.66,0.820997375328084,Cyno,Dengue virus
I.TAC,SB393,M,1 Mosquito,1,189.37,32.66,1.05976831383961,Cyno,Dengue virus
I.TAC,SB395,F,10 Mosquitos,1,164.8,32.66,0.9636299847971,Cyno,Dengue virus
I.TAC,UG253A,M,Control,1,113.37,32.66,0.992645127396901,Cyno,Dengue virus
I.TAC,BC407,F,1 Mosquito,1,252,32.66,0.96,Cyno,Dengue virus
I.TAC,NV289,M,Control,1,95.32,32.66,0.731711061641207,Cyno,Dengue virus
I.TAC,UG171,F,Control,1,94.15,32.66,0.479330007127584,Cyno,Dengue virus
I.TAC,NV259,F,Control,1,108.51,32.66,0.589856490541422,Cyno,Dengue virus
IFN.g,CP60,F,1 Mosquito,1,357.58,14.44,1.50420662964833,Cyno,Dengue virus
IFN.g,BC116A,M,10 Mosquitos,1,30.01,14.44,2.07825484764543,Cyno,Dengue virus
IFN.g,BC167,F,10 Mosquitos,1,168.68,14.44,1.39094582336934,Cyno,Dengue virus
IFN.g,FR423A,M,10 Mosquitos,1,23.87,14.44,1.24712643678161,Cyno,Dengue virus
IFN.g,FR840,F,10 Mosquitos,1,14.44,14.44,1,Cyno,Dengue virus
IFN.g,SB395,F,10 Mosquitos,1,56.03,14.44,0.382118256836937,Cyno,Dengue virus
IFN.g,SB393,M,1 Mosquito,1,114.86,14.44,1.33931902985075,Cyno,Dengue virus
IFN.g,FR469A,M,1 Mosquito,1,178.72,14.44,0.652524736207967,Cyno,Dengue virus
IFN.g,UG253A,M,Control,1,65.51,14.44,4.53670360110803,Cyno,Dengue virus
IFN.g,NV289,M,Control,1,183.71,14.44,0.896714989993655,Cyno,Dengue virus
IFN.g,UG171,F,Control,1,14.44,14.44,0.269202087994034,Cyno,Dengue virus
IFN.g,BC407,F,1 Mosquito,1,68.66,14.44,0.331931351220691,Cyno,Dengue virus
IFN.g,NV259,F,Control,1,35.42,14.44,1.22306629834254,Cyno,Dengue virus
IL.10,CP60,F,1 Mosquito,1,13.57,13.57,NA,Cyno,Dengue virus
IL.10,FR840,F,10 Mosquitos,1,13.57,13.57,NA,Cyno,Dengue virus
IL.10,NV259,F,Control,1,13.57,13.57,NA,Cyno,Dengue virus
IL.10,BC116A,M,10 Mosquitos,1,13.57,13.57,NA,Cyno,Dengue virus
IL.10,BC167,F,10 Mosquitos,1,13.57,13.57,NA,Cyno,Dengue virus
IL.10,SB393,M,1 Mosquito,1,13.57,13.57,NA,Cyno,Dengue virus
IL.10,BC407,F,1 Mosquito,1,13.57,13.57,NA,Cyno,Dengue virus
IL.10,UG171,F,Control,1,13.57,13.57,NA,Cyno,Dengue virus
IL.10,UG253A,M,Control,1,13.57,13.57,NA,Cyno,Dengue virus
IL.10,FR423A,M,10 Mosquitos,1,13.57,13.57,NA,Cyno,Dengue virus
IL.10,NV289,M,Control,1,13.57,13.57,NA,Cyno,Dengue virus
IL.10,FR469A,M,1 Mosquito,1,13.57,13.57,NA,Cyno,Dengue virus
IL.10,SB395,F,10 Mosquitos,1,13.57,13.57,NA,Cyno,Dengue virus
IL.12,FR840,F,10 Mosquitos,1,112.39,112.39,0.387551724137931,Cyno,Dengue virus
IL.12,BC167,F,10 Mosquitos,1,1003.15,112.39,0.980414194822076,Cyno,Dengue virus
IL.12,SB393,M,1 Mosquito,1,2740.92,112.39,1.04941707984762,Cyno,Dengue virus
IL.12,CP60,F,1 Mosquito,1,1465.94,112.39,1.42392011733737,Cyno,Dengue virus
IL.12,FR469A,M,1 Mosquito,1,1798.79,112.39,0.77495637938091,Cyno,Dengue virus
IL.12,BC116A,M,10 Mosquitos,1,943.4,112.39,1.0930873867402,Cyno,Dengue virus
IL.12,NV289,M,Control,1,1150.61,112.39,0.952247353742003,Cyno,Dengue virus
IL.12,SB395,F,10 Mosquitos,1,1465.94,112.39,0.696210106382979,Cyno,Dengue virus
IL.12,UG171,F,Control,1,4230.83,112.39,8.0804255237877,Cyno,Dengue virus
IL.12,UG253A,M,Control,1,600.79,112.39,0.173090940520607,Cyno,Dengue virus
IL.12,FR423A,M,10 Mosquitos,1,871.62,112.39,0.926240396161653,Cyno,Dengue virus
IL.12,NV259,F,Control,1,2839.48,112.39,0.918815546358527,Cyno,Dengue virus
IL.12,BC407,F,1 Mosquito,1,1646.89,112.39,0.891632603340462,Cyno,Dengue virus
IL.15,BC167,F,10 Mosquitos,1,92.96,75.45,1.23207422133863,Cyno,Dengue virus
IL.15,FR840,F,10 Mosquitos,1,75.45,75.45,NA,Cyno,Dengue virus
IL.15,CP60,F,1 Mosquito,1,75.45,75.45,NA,Cyno,Dengue virus
IL.15,NV289,M,Control,1,75.45,75.45,NA,Cyno,Dengue virus
IL.15,BC116A,M,10 Mosquitos,1,75.45,75.45,NA,Cyno,Dengue virus
IL.15,UG171,F,Control,1,1146.73,75.45,15.1985420808482,Cyno,Dengue virus
IL.15,FR423A,M,10 Mosquitos,1,75.45,75.45,NA,Cyno,Dengue virus
IL.15,FR469A,M,1 Mosquito,1,75.45,75.45,NA,Cyno,Dengue virus
IL.15,SB393,M,1 Mosquito,1,75.45,75.45,NA,Cyno,Dengue virus
IL.15,NV259,F,Control,1,75.45,75.45,1,Cyno,Dengue virus
IL.15,SB395,F,10 Mosquitos,1,75.45,75.45,NA,Cyno,Dengue virus
IL.15,UG253A,M,Control,1,75.45,75.45,NA,Cyno,Dengue virus
IL.15,BC407,F,1 Mosquito,1,75.45,75.45,NA,Cyno,Dengue virus
IL.17,CP60,F,1 Mosquito,1,30.96,30.96,NA,Cyno,Dengue virus
IL.17,BC116A,M,10 Mosquitos,1,30.96,30.96,NA,Cyno,Dengue virus
IL.17,FR423A,M,10 Mosquitos,1,30.96,30.96,NA,Cyno,Dengue virus
IL.17,SB395,F,10 Mosquitos,1,30.96,30.96,NA,Cyno,Dengue virus
IL.17,FR840,F,10 Mosquitos,1,30.96,30.96,NA,Cyno,Dengue virus
IL.17,BC167,F,10 Mosquitos,1,30.96,30.96,NA,Cyno,Dengue virus
IL.17,SB393,M,1 Mosquito,1,30.96,30.96,NA,Cyno,Dengue virus
IL.17,NV259,F,Control,1,30.96,30.96,NA,Cyno,Dengue virus
IL.17,NV289,M,Control,1,30.96,30.96,NA,Cyno,Dengue virus
IL.17,FR469A,M,1 Mosquito,1,30.96,30.96,NA,Cyno,Dengue virus
IL.17,BC407,F,1 Mosquito,1,30.96,30.96,NA,Cyno,Dengue virus
IL.17,UG171,F,Control,1,30.96,30.96,NA,Cyno,Dengue virus
IL.17,UG253A,M,Control,1,30.96,30.96,NA,Cyno,Dengue virus
IL.1B,BC167,F,10 Mosquitos,1,12.04,12.04,NA,Cyno,Dengue virus
IL.1B,FR840,F,10 Mosquitos,1,12.04,12.04,NA,Cyno,Dengue virus
IL.1B,NV259,F,Control,1,12.04,12.04,NA,Cyno,Dengue virus
IL.1B,UG171,F,Control,1,12.04,12.04,NA,Cyno,Dengue virus
IL.1B,SB393,M,1 Mosquito,1,12.04,12.04,NA,Cyno,Dengue virus
IL.1B,NV289,M,Control,1,12.04,12.04,NA,Cyno,Dengue virus
IL.1B,FR469A,M,1 Mosquito,1,12.04,12.04,NA,Cyno,Dengue virus
IL.1B,CP60,F,1 Mosquito,1,12.04,12.04,NA,Cyno,Dengue virus
IL.1B,UG253A,M,Control,1,12.04,12.04,NA,Cyno,Dengue virus
IL.1B,BC116A,M,10 Mosquitos,1,12.04,12.04,NA,Cyno,Dengue virus
IL.1B,FR423A,M,10 Mosquitos,1,12.04,12.04,NA,Cyno,Dengue virus
IL.1B,BC407,F,1 Mosquito,1,12.04,12.04,NA,Cyno,Dengue virus
IL.1B,SB395,F,10 Mosquitos,1,12.04,12.04,NA,Cyno,Dengue virus
IL.2,FR469A,M,1 Mosquito,1,43.77,43.77,1,Cyno,Dengue virus
IL.2,CP60,F,1 Mosquito,1,43.77,43.77,NA,Cyno,Dengue virus
IL.2,FR423A,M,10 Mosquitos,1,43.77,43.77,NA,Cyno,Dengue virus
IL.2,SB393,M,1 Mosquito,1,744.24,43.77,1,Cyno,Dengue virus
IL.2,BC116A,M,10 Mosquitos,1,43.77,43.77,NA,Cyno,Dengue virus
IL.2,UG253A,M,Control,1,43.77,43.77,1,Cyno,Dengue virus
IL.2,SB395,F,10 Mosquitos,1,43.77,43.77,NA,Cyno,Dengue virus
IL.2,BC407,F,1 Mosquito,1,286.93,43.77,0.40077940580783,Cyno,Dengue virus
IL.2,BC167,F,10 Mosquitos,1,43.77,43.77,NA,Cyno,Dengue virus
IL.2,FR840,F,10 Mosquitos,1,44.05,43.77,1.00639707562257,Cyno,Dengue virus
IL.2,NV289,M,Control,1,94.58,43.77,2.1608407585104,Cyno,Dengue virus
IL.2,UG171,F,Control,1,43.77,43.77,NA,Cyno,Dengue virus
IL.2,NV259,F,Control,1,43.77,43.77,1,Cyno,Dengue virus
IL.4,SB393,M,1 Mosquito,1,38.96,38.96,NA,Cyno,Dengue virus
IL.4,CP60,F,1 Mosquito,1,38.96,38.96,NA,Cyno,Dengue virus
IL.4,FR469A,M,1 Mosquito,1,38.96,38.96,NA,Cyno,Dengue virus
IL.4,BC116A,M,10 Mosquitos,1,38.96,38.96,NA,Cyno,Dengue virus
IL.4,UG253A,M,Control,1,38.96,38.96,NA,Cyno,Dengue virus
IL.4,FR423A,M,10 Mosquitos,1,38.96,38.96,NA,Cyno,Dengue virus
IL.4,BC407,F,1 Mosquito,1,38.96,38.96,NA,Cyno,Dengue virus
IL.4,SB395,F,10 Mosquitos,1,38.96,38.96,NA,Cyno,Dengue virus
IL.4,NV289,M,Control,1,38.96,38.96,NA,Cyno,Dengue virus
IL.4,FR840,F,10 Mosquitos,1,38.96,38.96,NA,Cyno,Dengue virus
IL.4,UG171,F,Control,1,38.96,38.96,NA,Cyno,Dengue virus
IL.4,BC167,F,10 Mosquitos,1,38.96,38.96,NA,Cyno,Dengue virus
IL.4,NV259,F,Control,1,38.96,38.96,NA,Cyno,Dengue virus
IL.5,BC116A,M,10 Mosquitos,1,6.45,6.45,NA,Cyno,Dengue virus
IL.5,CP60,F,1 Mosquito,1,6.45,6.45,NA,Cyno,Dengue virus
IL.5,FR423A,M,10 Mosquitos,1,6.45,6.45,NA,Cyno,Dengue virus
IL.5,FR840,F,10 Mosquitos,1,6.45,6.45,NA,Cyno,Dengue virus
IL.5,FR469A,M,1 Mosquito,1,6.45,6.45,NA,Cyno,Dengue virus
IL.5,SB393,M,1 Mosquito,1,6.45,6.45,NA,Cyno,Dengue virus
IL.5,SB395,F,10 Mosquitos,1,6.45,6.45,NA,Cyno,Dengue virus
IL.5,BC167,F,10 Mosquitos,1,6.45,6.45,NA,Cyno,Dengue virus
IL.5,UG253A,M,Control,1,6.45,6.45,NA,Cyno,Dengue virus
IL.5,BC407,F,1 Mosquito,1,6.45,6.45,NA,Cyno,Dengue virus
IL.5,NV289,M,Control,1,6.45,6.45,NA,Cyno,Dengue virus
IL.5,UG171,F,Control,1,6.45,6.45,NA,Cyno,Dengue virus
IL.5,NV259,F,Control,1,6.45,6.45,NA,Cyno,Dengue virus
IL.6,CP60,F,1 Mosquito,1,7.71,7.71,1,Cyno,Dengue virus
IL.6,BC116A,M,10 Mosquitos,1,10.11,7.71,0.904293381037567,Cyno,Dengue virus
IL.6,FR840,F,10 Mosquitos,1,7.71,7.71,NA,Cyno,Dengue virus
IL.6,NV259,F,Control,1,7.71,7.71,NA,Cyno,Dengue virus
IL.6,UG171,F,Control,1,9.63,7.71,1.24902723735409,Cyno,Dengue virus
IL.6,FR423A,M,10 Mosquitos,1,7.71,7.71,NA,Cyno,Dengue virus
IL.6,NV289,M,Control,1,10.97,7.71,1.28154205607477,Cyno,Dengue virus
IL.6,BC167,F,10 Mosquitos,1,7.71,7.71,NA,Cyno,Dengue virus
IL.6,SB393,M,1 Mosquito,1,9.44,7.71,1.16399506781751,Cyno,Dengue virus
IL.6,SB395,F,10 Mosquitos,1,7.71,7.71,NA,Cyno,Dengue virus
IL.6,FR469A,M,1 Mosquito,1,7.71,7.71,NA,Cyno,Dengue virus
IL.6,UG253A,M,Control,1,7.71,7.71,NA,Cyno,Dengue virus
IL.6,BC407,F,1 Mosquito,1,7.71,7.71,NA,Cyno,Dengue virus
IL.8,NV289,M,Control,1,12.43,11.68,0.694025683975433,Cyno,Dengue virus
IL.8,UG171,F,Control,1,11.68,11.68,NA,Cyno,Dengue virus
IL.8,NV259,F,Control,1,11.68,11.68,NA,Cyno,Dengue virus
IL.8,SB393,M,1 Mosquito,1,14.62,11.68,0.979236436704622,Cyno,Dengue virus
IL.8,CP60,F,1 Mosquito,1,11.68,11.68,NA,Cyno,Dengue virus
IL.8,FR840,F,10 Mosquitos,1,18.91,11.68,0.821816601477618,Cyno,Dengue virus
IL.8,FR469A,M,1 Mosquito,1,21.59,11.68,0.17041597600442,Cyno,Dengue virus
IL.8,BC116A,M,10 Mosquitos,1,11.68,11.68,NA,Cyno,Dengue virus
IL.8,BC167,F,10 Mosquitos,1,11.68,11.68,0.979865771812081,Cyno,Dengue virus
IL.8,UG253A,M,Control,1,11.68,11.68,NA,Cyno,Dengue virus
IL.8,FR423A,M,10 Mosquitos,1,11.68,11.68,1,Cyno,Dengue virus
IL.8,BC407,F,1 Mosquito,1,11.68,11.68,NA,Cyno,Dengue virus
IL.8,SB395,F,10 Mosquitos,1,11.68,11.68,1,Cyno,Dengue virus
IL.RA,BC116A,M,10 Mosquitos,1,247.33,55.74,1.21442600412452,Cyno,Dengue virus
IL.RA,CP60,F,1 Mosquito,1,55.74,55.74,1,Cyno,Dengue virus
IL.RA,FR423A,M,10 Mosquitos,1,157.64,55.74,0.630055955235811,Cyno,Dengue virus
IL.RA,BC167,F,10 Mosquitos,1,204.1,55.74,0.830181004677649,Cyno,Dengue virus
IL.RA,SB393,M,1 Mosquito,1,276.69,55.74,0.822943310927369,Cyno,Dengue virus
IL.RA,SB395,F,10 Mosquitos,1,156.85,55.74,0.654004920151774,Cyno,Dengue virus
IL.RA,NV289,M,Control,1,210.52,55.74,1.09720122999948,Cyno,Dengue virus
IL.RA,FR469A,M,1 Mosquito,1,264.68,55.74,0.998378031760401,Cyno,Dengue virus
IL.RA,UG253A,M,Control,1,240.31,55.74,0.876915778718435,Cyno,Dengue virus
IL.RA,UG171,F,Control,1,323.05,55.74,1.34223865713811,Cyno,Dengue virus
IL.RA,FR840,F,10 Mosquitos,1,55.74,55.74,1,Cyno,Dengue virus
IL.RA,NV259,F,Control,1,180.96,55.74,1.00310421286031,Cyno,Dengue virus
IL.RA,BC407,F,1 Mosquito,1,290.5,55.74,1.35488083578191,Cyno,Dengue virus
IP.10,SB393,M,1 Mosquito,1,4.38,4.38,1,Cyno,Dengue virus
IP.10,UG253A,M,Control,1,4.92,4.38,0.622784810126582,Cyno,Dengue virus
IP.10,BC407,F,1 Mosquito,1,5.42,4.38,0.202465446395219,Cyno,Dengue virus
IP.10,FR469A,M,1 Mosquito,1,9.87,4.38,0.815702479338843,Cyno,Dengue virus
IP.10,BC116A,M,10 Mosquitos,1,4.38,4.38,NA,Cyno,Dengue virus
IP.10,CP60,F,1 Mosquito,1,4.38,4.38,1,Cyno,Dengue virus
IP.10,FR423A,M,10 Mosquitos,1,8.46,4.38,0.910656620021529,Cyno,Dengue virus
IP.10,SB395,F,10 Mosquitos,1,4.38,4.38,1,Cyno,Dengue virus
IP.10,NV289,M,Control,1,7.73,4.38,0.882420091324201,Cyno,Dengue virus
IP.10,FR840,F,10 Mosquitos,1,4.38,4.38,1,Cyno,Dengue virus
IP.10,NV259,F,Control,1,4.38,4.38,1,Cyno,Dengue virus
